iteration,energy_mean,energy_std,energy_error,acceptance_rate,gradient_norm
1.0,3.274746972681496,2.4649742030929698,0.022502032911705667,0.9866666666666667,0.06913777422809983
2.0,3.267581812747612,3.406781463324662,0.031099517599222932,0.98775,0.2960821108046049
3.0,3.2424627069594565,1.7791944391616437,0.016241748808609752,0.9878333333333333,0.2518500261520467
4.0,3.2656454290718884,1.6386097253404337,0.014958391825271668,0.98775,0.3973688112895903
5.0,3.1920915871081172,1.3804474095558394,0.01260170309438843,0.9886666666666667,0.2861752412241782
6.0,3.2336156695270457,1.5358473078286519,0.014020303589688888,0.9885833333333334,0.18213061662906216
7.0,3.233236357215138,1.6600840580920606,0.015154424766195636,0.9885833333333334,0.22636078880710603
8.0,3.212805522521408,1.642848245764702,0.01499708404605197,0.9886666666666667,0.1298798373094694
9.0,3.3069022924142106,2.144740308336056,0.01957871078110405,0.9894166666666667,0.0852048623944344
10.0,3.249838155613248,1.8879381622073272,0.017234438643596674,0.988,0.30541814597837685
11.0,3.2129058825818744,2.0949593957523196,0.019124275301848966,0.988,0.3087514150669678
12.0,3.2215367451529726,1.7718299248772846,0.016174520298632877,0.98725,0.2513116106182767
13.0,3.2513314154306534,1.6717254618069117,0.015260695756456442,0.9865833333333334,0.1331116163969758
14.0,3.247474587763548,1.7599493297079771,0.016066065799119268,0.98775,0.11590968039748252
15.0,3.261641408270818,1.6535573710603526,0.015094844537644921,0.9885,0.19875472660274676
16.0,3.1749980555808435,1.2641523840020923,0.011540079614031314,0.9876666666666667,0.1795098110364339
17.0,3.2499082289302943,2.129198447895962,0.019436833655293438,0.986,0.23447823510788623
18.0,3.2749830373633815,3.1618268328280426,0.028863397987750578,0.9871666666666666,0.24470467662146014
19.0,3.297993409863056,2.0021131548905937,0.01827670896019021,0.9885,0.2607037568447613
20.0,3.2626361784464932,3.1159458374187916,0.028444563718643283,0.988,0.13185325777400914
21.0,3.215955419294437,1.3904431562121424,0.012692951359767831,0.9874166666666667,0.21427114529330435
22.0,3.2598435389356624,1.8308762822988316,0.01671353733027111,0.9901666666666666,0.33881360945871275
23.0,3.275948331667928,2.1838855147950804,0.019936055991034127,0.9881666666666666,0.3520929240226801
24.0,3.206501307537815,1.494830034626447,0.013645868826685559,0.9883333333333333,0.17239303132199363
25.0,3.2519772965285254,3.640568271160934,0.03323368940420713,0.98775,0.1418787896386364
26.0,3.2212145398325283,1.4212999549361354,0.012974634104993289,0.9870833333333333,0.18642635374598734
27.0,3.2382866138338824,1.1559616765621814,0.010552438097743293,0.9878333333333333,0.21373903176562067
28.0,3.2600844100369764,2.240184157616675,0.020449989934872688,0.9870833333333333,0.14891340950838622
29.0,3.213803785333483,1.4341994969730403,0.013092390274244938,0.9876666666666667,0.311897859543438
30.0,3.2345781779395213,1.2306716962169824,0.011234444148353107,0.9879166666666667,0.05032923152648945
31.0,3.254472834475974,1.6929069784638109,0.015454055664375695,0.9883333333333333,0.1530993352290366
32.0,3.276712461755199,2.249917604333627,0.020538843740358508,0.9888333333333333,0.1742384064092408
33.0,3.2268180344722213,1.9960067369297514,0.018220965245811745,0.98875,0.15478038159018329
34.0,3.25910142735249,1.624726365248399,0.014831654666998761,0.9855,0.195175331699464
35.0,3.271076529417678,2.6112003344890615,0.023836888756078232,0.99025,0.21623882036552922
36.0,3.2231866643721623,1.4114188961125507,0.012884432791498077,0.9895833333333334,0.07354197996205744
37.0,3.194442980340951,1.540048714835488,0.014058657012870629,0.9886666666666667,0.15034651011309846
38.0,3.217024964792868,1.332237786605927,0.012161611461413667,0.9880833333333333,0.09429096022945889
39.0,3.227393455860781,1.723186726381617,0.0157304706805449,0.989,0.16172241923609015
40.0,3.203609787370644,1.5524066079173993,0.01417146862627396,0.9879166666666667,0.10985415710518333
41.0,3.2532213986675353,1.7343203209787688,0.01583210602899453,0.9883333333333333,0.18379329201206895
42.0,3.2957638158870672,2.535771781640986,0.02314832342483054,0.9880833333333333,0.2749735927340062
43.0,3.224496243938731,1.5208600917748618,0.013883489651241148,0.9899166666666667,0.19527344812342426
44.0,3.2154336095173957,1.705414198034742,0.015568230435886845,0.9884166666666667,0.33232874705992044
45.0,3.302844635294077,4.767948297457905,0.04352521392560077,0.9880833333333333,0.3161407598039332
46.0,3.193082981827679,1.2325300446033884,0.011251408470535407,0.9875,0.13119886382442622
47.0,3.2703790316483947,1.7706657854902612,0.016163893208593662,0.9906666666666667,0.24154380224449812
48.0,3.2200737312578087,2.3941211418761226,0.021855235913426307,0.9893333333333333,0.07629304709577454
49.0,3.2232886818531625,1.4882645890833182,0.013585934782951501,0.9885833333333334,0.11081828681441497
50.0,3.2029637215750686,1.238461652400127,0.011305556393744526,0.98725,0.24751670473093673
51.0,3.2357396380030683,1.322755455750527,0.012075050019626504,0.9875833333333334,0.09635528957710304
52.0,3.2045054432617506,1.4173831451214665,0.012938878686844093,0.9873333333333333,0.30314102757818556
53.0,3.2182252296333265,1.562826942144461,0.014266592828155707,0.98875,0.23503152477616718
54.0,3.2372520722521183,1.4202947545285938,0.01296545792269289,0.9894166666666667,0.1821655363107213
55.0,3.195224532809083,1.3540979623942337,0.012361166651251731,0.9881666666666666,0.12322726368838541
56.0,3.2770151780022485,3.922536737075965,0.035807697558986946,0.9879166666666667,0.2081194519775476
57.0,3.1933392779506065,1.18216445997989,0.010791635690198314,0.98875,0.07811581612005128
58.0,3.2659213941935032,1.801253004699881,0.016443115040801395,0.9888333333333333,0.0866749446251124
59.0,3.2237205064213668,1.3053386848574213,0.01191605738134228,0.9884166666666667,0.11867565872189757
60.0,3.2218706579857104,1.7295565378348055,0.015788618837544337,0.98775,0.1597594647466612
61.0,3.2269064649539287,1.705946269185743,0.01557308755874686,0.9896666666666667,0.15783081238025148
62.0,3.280592963601816,3.3544266438498673,0.03062158567221534,0.989,0.313911793432572
63.0,3.272194104393527,2.3063493875797048,0.021053993084427156,0.9894166666666667,0.21746554629594728
64.0,3.2275069992740284,2.0870193729680087,0.019051793142081098,0.9866666666666667,0.28432304129248104
65.0,3.2404661661695107,1.4282264909351687,0.013037864438527325,0.9886666666666667,0.11214866405401977
66.0,3.253601581833957,1.6482657479880518,0.015046538848936355,0.987,0.20534995658099822
67.0,3.229553276797562,1.373073986469083,0.012534393258544333,0.9881666666666666,0.15002027143135271
68.0,3.1811777377925683,1.5429766429824525,0.014085385217751408,0.9885,0.17180211045628438
69.0,3.1994451438223006,1.212481646316454,0.011068392470808708,0.9866666666666667,0.15732537818820724
70.0,3.2102994083507115,1.7503560396754045,0.015978491443260443,0.9865,0.16723210796217966
71.0,3.2169222508128756,1.3310305064446162,0.01215059055178736,0.9890833333333333,0.18602661922425304
72.0,3.231355329683418,2.104162857120074,0.019208291025153073,0.9875,0.08703625350626898
73.0,3.211253521803074,1.725385425637135,0.01575054196686852,0.9891666666666666,0.1396734019562012
74.0,3.2416937735365754,1.7790029274140584,0.01624000055354009,0.98925,0.15993313379198745
75.0,3.245064658385885,1.5644457328485124,0.014281370297897184,0.9895833333333334,0.12602256435155607
76.0,3.2308419814156073,1.4897833342631652,0.013599798966186577,0.9885833333333334,0.14968692943713674
77.0,3.231217760349676,1.6281469588079993,0.014862880271209595,0.9893333333333333,0.24223105184603896
78.0,3.1929862056199987,1.5169992768001743,0.013848245393707981,0.9880833333333333,0.14885728333463807
79.0,3.2633510197210933,2.2540577084042006,0.020576637546856378,0.9865,0.11063999915199291
80.0,3.2464993860038462,1.7361353600253537,0.015848674992803985,0.9886666666666667,0.1400271680918359
81.0,3.242810248251121,1.5829712754369452,0.014450484590658971,0.9891666666666666,0.06538419466928451
82.0,3.2036421601303875,1.2723735333197619,0.01161512809619641,0.9883333333333333,0.15040925911981265
83.0,3.207235081700371,2.1767216103206866,0.0198706587896935,0.9888333333333333,0.16210064447600597
84.0,3.222290433015902,1.374677879540787,0.012549034732130974,0.9876666666666667,0.19458626812381122
85.0,3.2195346615465743,1.615117618734437,0.014743939213414659,0.98725,0.17225358174013342
86.0,3.2177186264065107,1.7307230575299826,0.01579926765672471,0.9884166666666667,0.10546482162136853
87.0,3.2423314332938475,1.7834737773234866,0.01628081364265032,0.9883333333333333,0.10525373646609205
88.0,3.2577744754206113,1.6157041349845407,0.014749293349756745,0.9884166666666667,0.21250337483897086
89.0,3.2058292968470927,1.2508646287713527,0.011418779559389925,0.9879166666666667,0.16955659323274003
90.0,3.2440637949340627,1.6844263218342372,0.01537663821540114,0.9881666666666666,0.15442899874521984
91.0,3.228021590134981,1.4981696486142444,0.013676355191926833,0.9890833333333333,0.1951297458024039
92.0,3.678139617435393,38.852080619035604,0.354669349350918,0.9880833333333333,2.886164840135172
93.0,3.2550400009847316,3.6184521526037363,0.033031797787236535,0.9879166666666667,0.09806015492341562
94.0,3.2066914242276368,1.3064717999034694,0.011926401259191765,0.9878333333333333,0.20378421356179005
95.0,3.2531650722052907,2.165183131410087,0.01976532737004962,0.98675,0.4201996760846043
96.0,3.247894159772482,1.6635170773153312,0.015185763800677871,0.9886666666666667,0.46412946238012964
97.0,3.233139119421663,1.6857014653061027,0.015388278629461075,0.9881666666666666,0.5937959208977521
98.0,3.2445567213361635,1.6847966912936514,0.015380019210526676,0.9878333333333333,0.4930201948617539
99.0,3.2632598117357676,2.0454636178990726,0.0186724427346575,0.9895833333333334,0.536513924969129
100.0,3.2573009990144177,1.4729253540226852,0.013445907365325123,0.9875,0.4173074995925115
101.0,3.2947913929282113,2.2598568506183243,0.020629576230270643,0.9873333333333333,0.24038150417890503
102.0,3.281710548807781,2.9031664786378317,0.02650216280904634,0.987,0.1920137266837142
103.0,3.264493055685292,1.8122575237878638,0.016543572096451135,0.9889166666666667,0.23461805431221386
104.0,3.2619638182241055,2.337786462470491,0.021340973002088207,0.98925,0.23322857609641023
105.0,3.2090117508860763,1.7463895539773941,0.01594228254841341,0.9896666666666667,0.2728719107922268
106.0,3.1975581850227535,1.725078911622095,0.01574774388953137,0.9875,0.3488250924734965
107.0,3.2274207368909362,1.5092561942292075,0.013777561043895587,0.988,0.20374977387958743
108.0,3.2397486179756925,2.768133712418298,0.025269487941367002,0.9871666666666666,0.14613097214932544
109.0,3.2425553272917855,2.1341672462637673,0.019482192371122472,0.9891666666666666,0.19368323345421934
110.0,3.2130584311989927,1.34179919290612,0.012248894759948462,0.9915833333333334,0.2639683840767852
111.0,3.2829423268436453,1.9798402607176298,0.01807338618419925,0.989,0.3044034872320035
112.0,3.2506553577068407,3.386159383253335,0.030911264625260542,0.9875,0.18497479422993196
113.0,3.257307777396118,1.484794033314653,0.013554253088258542,0.9885,0.24353513856669692
114.0,3.2348871877579617,1.5539756577965054,0.01418579202648458,0.9860833333333333,0.15135394703610167
115.0,3.256525866059076,1.6776576491815403,0.015314848970463632,0.9885833333333334,0.127171613315425
116.0,3.1853152768188915,1.447723925035119,0.013215850846360878,0.98725,0.15993194358642532
117.0,3.2344787972397318,1.9027144569083163,0.01736932714233127,0.9879166666666667,0.0918265843565202
118.0,3.1960285437057427,1.4679930135487802,0.013400881463010897,0.9895,0.15975908153670873
119.0,3.2480214868048365,2.550711361549777,0.023284702506758802,0.9876666666666667,0.23393469928339367
120.0,3.2803375651116538,2.3691560921398436,0.021627337231929666,0.9881666666666666,0.088974694302808
121.0,3.2678897723291835,2.1141373885636616,0.01929934562302303,0.9883333333333333,0.18642432551778212
122.0,3.201922692222772,1.737773220215914,0.015863626542344144,0.98975,0.13289502784513427
123.0,3.200982320463091,1.500992864907585,0.013702127512736478,0.987,0.12290993071040865
124.0,3.195040644749558,1.3931708447138884,0.012717851635138727,0.9898333333333333,0.09739044379483816
125.0,3.223672973851445,1.5356339039642521,0.014018355487849047,0.9885,0.2217113456775046
126.0,3.243333907148505,1.585806093277465,0.01447636281862015,0.98975,0.1466342712674503
127.0,3.177115616243058,2.012368365448962,0.01837032579610327,0.9883333333333333,0.20867606613906428
128.0,3.1728690404019053,1.3774932201846541,0.012574735158426094,0.9875,0.194684188420298
129.0,3.2350163104322,2.0405260080437917,0.018627368729692544,0.98925,0.2495531062463458
130.0,3.266283209992915,2.5262282381564,0.023061203190746553,0.9884166666666667,0.24449535132031797
131.0,3.212001913611657,1.4258140780113528,0.013015842222254144,0.98775,0.16574198445214575
132.0,3.252928231497859,1.8870776847624464,0.017226583595150245,0.9896666666666667,0.19521667643569246
133.0,3.1905397162006777,2.246125917464607,0.02050423053320587,0.9885,0.18364328131209176
134.0,3.190587414739564,1.3552009236999303,0.012371235264371488,0.9898333333333333,0.14716098647242917
135.0,3.202507334228593,1.3580447141310676,0.012397195400504008,0.9876666666666667,0.1994195508810444
136.0,3.2005618139199616,1.7249929318395996,0.015746959005092,0.9888333333333333,0.08012428415065119
137.0,3.209670794997315,1.5131784181252874,0.013813365885620066,0.9888333333333333,0.14210853591100137
138.0,3.156271033533077,1.3443976146370185,0.012272614996547207,0.9880833333333333,0.220077496903145
139.0,3.2622918134942998,3.727645605788712,0.034028593077924794,0.9898333333333333,0.16661579610290647
140.0,3.2102446989150777,1.7829105294240595,0.01627567191631726,0.9888333333333333,0.14563249197282405
141.0,3.2436550221921903,1.6166348539967477,0.01475778961305149,0.9895,0.1931055138807435
142.0,3.208297490209348,3.469034581261625,0.03166780821537467,0.9885,0.1761226508449309
143.0,3.2287092945614435,2.7995337997601806,0.025556130210446695,0.988,0.13753325541303704
144.0,3.223887267482313,1.8704454173692941,0.01707475246125546,0.98675,0.14968594649479303
145.0,3.2073633614979893,1.3764100749275527,0.012564847440253275,0.989,0.1561328562673442
146.0,3.2372435702896314,2.3780131201917976,0.021708190466204855,0.9874166666666667,0.12329134567270424
147.0,3.21706924588869,1.3104925956914766,0.011963105935061986,0.9881666666666666,0.1891507490700803
148.0,3.141758676799207,1.3308469841035615,0.01214891522968733,0.9864166666666667,0.2697144722937147
149.0,3.1698001212077456,1.3547867893629935,0.01236745475240186,0.98875,0.226453192240061
150.0,3.2283954088090407,1.6633797196551148,0.01518450990252876,0.9893333333333333,0.09670325718705172
151.0,3.206599027159899,1.7976333870380174,0.01641007260341895,0.989,0.15225142394454105
152.0,3.1996611083595328,1.9967571848871601,0.018227815867053517,0.9885,0.19946961407820743
