acceptance_rate,checkpoint_path,config_path,dimensions,exact_interacting_2p2d_energy,exact_non_interacting_energy,final_energy,final_error,history_path,include_interaction,learning_rate,num_hidden,num_particles,sampler,sampler_time_step,samples_path,sweep_parameter,sweep_value
0.9975833333333334,results/checkpoints/part_e_time_step_sweep_sampler_time_step_0_0p03_model.npz,results/logs/sweep_configs/part_e_time_step_sweep_sampler_time_step_0_0p03.yaml,2.0,3.0,2.0,3.2770890614522856,0.013833557376606562,results/selected/part_e_time_step_sweep_sampler_time_step_0_0p03_history.csv,True,0.005,16.0,2.0,importance,0.03,results/processed/part_e_time_step_sweep_sampler_time_step_0_0p03_local_energies.csv,sampler.time_step,0.03
0.995,results/checkpoints/part_e_time_step_sweep_sampler_time_step_1_0p05_model.npz,results/logs/sweep_configs/part_e_time_step_sweep_sampler_time_step_1_0p05.yaml,2.0,3.0,2.0,3.246170089658265,0.015235844789039346,results/selected/part_e_time_step_sweep_sampler_time_step_1_0p05_history.csv,True,0.005,16.0,2.0,importance,0.05,results/processed/part_e_time_step_sweep_sampler_time_step_1_0p05_local_energies.csv,sampler.time_step,0.05
0.9898333333333333,results/checkpoints/part_e_time_step_sweep_sampler_time_step_2_0p08_model.npz,results/logs/sweep_configs/part_e_time_step_sweep_sampler_time_step_2_0p08.yaml,2.0,3.0,2.0,3.1648381451193113,0.013001221054332622,results/selected/part_e_time_step_sweep_sampler_time_step_2_0p08_history.csv,True,0.005,16.0,2.0,importance,0.08,results/processed/part_e_time_step_sweep_sampler_time_step_2_0p08_local_energies.csv,sampler.time_step,0.08
0.9810833333333333,results/checkpoints/part_e_time_step_sweep_sampler_time_step_3_0p12_model.npz,results/logs/sweep_configs/part_e_time_step_sweep_sampler_time_step_3_0p12.yaml,2.0,3.0,2.0,3.171855606790864,0.01679894753749781,results/selected/part_e_time_step_sweep_sampler_time_step_3_0p12_history.csv,True,0.005,16.0,2.0,importance,0.12,results/processed/part_e_time_step_sweep_sampler_time_step_3_0p12_local_energies.csv,sampler.time_step,0.12
