acceptance_rate,checkpoint_path,config_path,dimensions,exact_interacting_2p2d_energy,exact_non_interacting_energy,final_energy,final_error,history_path,include_interaction,learning_rate,num_hidden,num_particles,optimization_learning_rate,sampler,samples_path,sweep_parameter,sweep_value
0.9878333333333333,results/checkpoints/part_e_learning_rate_sweep_optimization_learning_rate_0_0p002_model.npz,results/logs/sweep_configs/part_e_learning_rate_sweep_optimization_learning_rate_0_0p002.yaml,2.0,3.0,2.0,3.2182835896222417,0.014939450248538634,results/selected/part_e_learning_rate_sweep_optimization_learning_rate_0_0p002_history.csv,True,0.002,16.0,2.0,0.002,importance,results/processed/part_e_learning_rate_sweep_optimization_learning_rate_0_0p002_local_energies.csv,optimization.learning_rate,0.002
0.9891666666666666,results/checkpoints/part_e_learning_rate_sweep_optimization_learning_rate_1_0p005_model.npz,results/logs/sweep_configs/part_e_learning_rate_sweep_optimization_learning_rate_1_0p005.yaml,2.0,3.0,2.0,3.170852923645267,0.03912409818562676,results/selected/part_e_learning_rate_sweep_optimization_learning_rate_1_0p005_history.csv,True,0.005,16.0,2.0,0.005,importance,results/processed/part_e_learning_rate_sweep_optimization_learning_rate_1_0p005_local_energies.csv,optimization.learning_rate,0.005
0.9908333333333333,results/checkpoints/part_e_learning_rate_sweep_optimization_learning_rate_2_0p01_model.npz,results/logs/sweep_configs/part_e_learning_rate_sweep_optimization_learning_rate_2_0p01.yaml,2.0,3.0,2.0,3.0811120790664432,0.01255570020746366,results/selected/part_e_learning_rate_sweep_optimization_learning_rate_2_0p01_history.csv,True,0.01,16.0,2.0,0.01,importance,results/processed/part_e_learning_rate_sweep_optimization_learning_rate_2_0p01_local_energies.csv,optimization.learning_rate,0.01
0.9909166666666667,results/checkpoints/part_e_learning_rate_sweep_optimization_learning_rate_3_0p02_model.npz,results/logs/sweep_configs/part_e_learning_rate_sweep_optimization_learning_rate_3_0p02.yaml,2.0,3.0,2.0,3.0830152910582376,0.017712567317976723,results/selected/part_e_learning_rate_sweep_optimization_learning_rate_3_0p02_history.csv,True,0.02,16.0,2.0,0.02,importance,results/processed/part_e_learning_rate_sweep_optimization_learning_rate_3_0p02_local_energies.csv,optimization.learning_rate,0.02
