acceptance_rate,checkpoint_path,config_path,dimensions,exact_interacting_2p2d_energy,exact_non_interacting_energy,final_energy,final_error,history_path,include_interaction,learning_rate,model_num_hidden,num_hidden,num_particles,sampler,samples_path,sweep_parameter,sweep_value
0.9895833333333334,results/checkpoints/part_e_hidden_units_sweep_model_num_hidden_0_4_model.npz,results/logs/sweep_configs/part_e_hidden_units_sweep_model_num_hidden_0_4.yaml,2.0,3.0,2.0,3.188066562581785,0.01383190573705737,results/selected/part_e_hidden_units_sweep_model_num_hidden_0_4_history.csv,True,0.005,4,4.0,2.0,importance,results/processed/part_e_hidden_units_sweep_model_num_hidden_0_4_local_energies.csv,model.num_hidden,4
0.9901666666666666,results/checkpoints/part_e_hidden_units_sweep_model_num_hidden_1_8_model.npz,results/logs/sweep_configs/part_e_hidden_units_sweep_model_num_hidden_1_8.yaml,2.0,3.0,2.0,3.18591645424264,0.014720751557714842,results/selected/part_e_hidden_units_sweep_model_num_hidden_1_8_history.csv,True,0.005,8,8.0,2.0,importance,results/processed/part_e_hidden_units_sweep_model_num_hidden_1_8_local_energies.csv,model.num_hidden,8
0.9893333333333333,results/checkpoints/part_e_hidden_units_sweep_model_num_hidden_2_16_model.npz,results/logs/sweep_configs/part_e_hidden_units_sweep_model_num_hidden_2_16.yaml,2.0,3.0,2.0,3.187764691064641,0.013158158006519654,results/selected/part_e_hidden_units_sweep_model_num_hidden_2_16_history.csv,True,0.005,16,16.0,2.0,importance,results/processed/part_e_hidden_units_sweep_model_num_hidden_2_16_local_energies.csv,model.num_hidden,16
0.99075,results/checkpoints/part_e_hidden_units_sweep_model_num_hidden_3_32_model.npz,results/logs/sweep_configs/part_e_hidden_units_sweep_model_num_hidden_3_32.yaml,2.0,3.0,2.0,3.102536230252256,0.014613109484014059,results/selected/part_e_hidden_units_sweep_model_num_hidden_3_32_history.csv,True,0.005,32,32.0,2.0,importance,results/processed/part_e_hidden_units_sweep_model_num_hidden_3_32_local_energies.csv,model.num_hidden,32
