iteration,energy_mean,energy_std,energy_error,acceptance_rate,gradient_norm
1.0,3.2685191778215286,2.1797087914395665,0.019897927897729567,0.9892666666666666,0.1421895225754476
2.0,3.156141381983364,1.5647458774653287,0.014284110230849583,0.9865,0.2016682848149321
3.0,3.2445963301053076,1.6805728633847608,0.01534146111344802,0.9889166666666667,0.3013260209132509
4.0,3.223640298219853,1.7407347666114776,0.01589066163844328,0.98725,0.2447807707241632
5.0,3.2255700194669212,1.6671595387397549,0.01521901477212786,0.9870833333333333,0.11155163387476273
6.0,3.293730202226424,2.7362930361888096,0.02497882366441518,0.989,0.1892470666829685
7.0,3.282448529066124,1.978423557834638,0.018060453515427632,0.9880833333333333,0.11179674225296861
8.0,3.2815226522406715,2.3125980227484635,0.02111103505835298,0.9864166666666667,0.21517976767928287
9.0,3.269194151601732,3.9217369731143448,0.035800396746279294,0.9886666666666667,0.1130906669755102
10.0,3.2831888270666325,2.4397164980903496,0.022271462665359898,0.9879166666666667,0.23859318435755233
11.0,3.225503396614107,1.5476488986341788,0.014128036881332766,0.9893333333333333,0.1516192526319961
12.0,3.2975139171591255,2.3354899703354297,0.021320008992996433,0.98775,0.16259283254793808
13.0,3.2826868559404336,2.658106107342316,0.024265077920560582,0.9849166666666667,0.21609702233607447
14.0,3.2418250478129593,1.6312693265299196,0.014891383458444958,0.9861666666666666,0.24434496525857977
15.0,3.297098829968369,1.9712263417220275,0.01799475222182569,0.98875,0.11895345281264577
16.0,3.270995747159432,1.9573990650474713,0.01786852703276703,0.98875,0.1859005872191022
17.0,3.2053525065581447,1.672353106072452,0.015266425338495194,0.9881666666666666,0.1701001210561598
18.0,3.2320846809738764,1.9263703817509097,0.017585275203246858,0.9878333333333333,0.08408886853965367
19.0,3.2452984715541544,1.7022384843510945,0.015539240268874986,0.9883333333333333,0.17128661188324787
20.0,3.3011364426305057,2.7321463471227396,0.024940969745407736,0.9899166666666667,0.21852678809007778
21.0,3.235272986374357,2.2252644024048314,0.020313791826839653,0.9871666666666666,0.14776643645600612
22.0,3.28881551017,2.8269441955928354,0.02580635174557487,0.9881666666666666,0.2138102366783158
23.0,3.291244107689622,2.0800902637973526,0.018988539318811358,0.9875,0.12814405434763773
24.0,3.278707094409739,2.2055147524884635,0.020133503014139242,0.98775,0.06388847204808286
